Unnamed: 0.1,Unnamed: 0,full_text,Text_English,Polarity,Score
503,503,hayoloh hakim mk bukti langgar etik putus batas usia caprescawapres alah pakai nyangkal tau alur coy si paman wkwkwk politik gaada nama,"Hayoloh Hakim Mk Proof of Ethical Ethics Disconnect Limits of the Candidate for the Presidential Candidate, Alah Use Narcotics Tau The Flow",0.2,positive
504,504,putus majelis hormat mahkamah konstitusi baca pro kontra warna debat putus mk batas usia minimal capres cawapres ketua mk langgar etik nasib gibran putus mkmk saksi primetimenewsmetrotv ,Disconnecting the Council of the Constitutional Court read the pros and cons of the color of the debate Disconnect MK MK Minimum Age Limits of the Presidential Candidate Candidate Chairperson of the MK Ethics Fate of Gibran Decided Mkmk Mkmk Witness Primetimenewsmetrotv,0.0,neutral
505,505,ketua mkmk jimly asshiddiqie baca hasil putus langgar kode etik mk putus batas usia minimal caprescawapres ,Chairman of MKMK Jimly Asshiddiqie Read the results of breaking up the Code of Ethics MK Disconnect Age of the Minimum Age of the Candidate for the Presidential Candidate,0.0,neutral
506,506, hakim mk sanksi tegur lisan imbas bocor rph putus batas usia caprescawapres , Judge MK Sanctions Sanction Oral Impact Leakage RPH RPH Breaking up the age limit of the Presidential Candidate,0.0,neutral
507,507,mkmk koreksi putus mk batas usia caprescawapres buka pintu gibran rakabuming cawapres ,MKMK Correction Breaking Mk The age limit of the presidential candidate to open the gibran rakabuming vice president's door,0.0,neutral
508,508,mantan hakim mahkamah konstitusi i dewa gede palguna gamblang mkmk wenang batal putus mk nomor puuxxi kait syarat batas usia minimum caprescawapres persatuannasional ,Former Judge of the Constitutional Court I Dewa Gede Palguna clearly MKMK Wenang Cancel Breaking Mk Puuxxi Number Hook Requirements for the Minimum Age of Candidates for the Presidential Candidate,0.05,positive
509,509,mkmk hakim mk bukti langgar etik putus mk kabul gugat nomor puuxxi batas usia minimal caprescawapres dgn jatuh putus tegur hakim mk ubah putus mk,mkmk judge mk proof of the ethical breakdown mk kabul kabul sue the puuxxi number minimum age limit of the presidential candidate by falling a break up the judge MK changed the MK,0.2,positive
510,510,janggal putus mk orang gugat batas usia capres cawapres adlh ikut gibran siap mohon cabut pamangibrancurang,The odd broke the person who sued the age limit of the vice presidential candidate to join the Gibran ready to ask Pamangibrancurang,0.0166666666666666,positive
511,511,kejanggalankejanggalan putus mk anwar usman nilai anwar usman ambul batas usia capres cawapres lepas politik penting lolos salah ponakan cawapres mkmk anwar usman scarlett pamangibrancurang ,"The irregularities of the Decision of Mk Anwar Usman Value of Anwar Usman Ambul Ambul Limits of the Vice Presidential Candidates for Politics, Important Politics Passing the MKMK MKMK Niece Anwar Usman Scarlett Pamangibrancurang",0.4,positive
512,512,gugat mk putus batas usia caprescawapres anggap sah ,MK Disconnect Breaking up the age limit of the Presidential Candidate Candidate Associated,0.0,neutral
513,513,jimly wartawan gedung mk jakarta pusat kutip kamis jimly sidang gelar mkmk batal putus gugat batas usia capres cawapres,"Jimly, the Central Jakarta MK Building reporter quotes Thursday, Jimly, the MKMK title hearing canceled the age limit of the Vice Presidential Candidate",0.0,neutral
514,514,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie benar ketua mahkamah konstitusi mk anwar usman bukti salah putus mk perkara nomor puuxx kait batas usia capres cawapres pamangibrancurang ,Chairperson of the MKMK Constitutional Court of the MKMK Jimly Asshiddiqie true Chairman of the Constitutional Court MK Anwar Usman Evidence of the wrong Decretion MK case number Puuxx hooks the age limit of the presidential candidate Pamangibrancuku.,-0.075,negative
515,515,ketua mkmk jimly asshiddiqie ketua mk anwar usman bukti salah kait lapor langgar kode etik pedoman perilaku hakim kait putus batas usia caprescawapres besok putus ulang drama pamangibrancurang ,Chairman of MKMK Jimly Asshiddiqie Chairperson Anwar Usman Evidence of incorrect report reporting the Code of Ethics Code of Behavior Judges Hook Breaking Age Limits of the Presidential Candidate Candidate Tomorrow Tomorrow Return the Drama Pamangibrancurang,0.0,neutral
516,516,aksi massa dukung ketua mk anwar usman nilai putus mk batas usia minimal caprescawapres ,"Mass Action Supports Chief Chief of MK Anwar Usman, the value of breakdown is the minimum age limit of the presidential candidate",0.1,positive
517,517,cesasiimoo palguna mkmk milik wenang batal putus mk kait syarat batas usia minimum caprescawapres orangbaiktidakjahat sebar fitnah pamangibrancurang,"Cesasiimoo Palguna MKMK belongs to Wenang Break up, but the minimum age limit of the Presidential Candidate for the Presidential Candidate for the Pamangibrancurang slander",0.0,neutral
518,518,massa pro putus mk gelar aksi patung kuda jelang putus mkmk massa pro putus mk gelar aksi patung kuda massa mkmk sanksi hakim mk batas usia caprescawapres detikcom,The Pro Mass broke up the title of the Horse Statue Action ahead of the broke MKMK Mass Pro Decided MK Holds the MKMK MKMK Horse Statue Action MK Judge MK MK Limits of the Candidate for Presidential Candidate Detikcom,0.1,positive
519,519,drama presiden pidato puncak hut partai golkar janggal putus mk kait batas usia capres cawapres pamangibrancurang ,Drama President Speech The top speech of the Golkar Party Anniversary is odd to break the mk hooks the age limit of the presidential candidate Pamangibrancurang,0.1666666666666666,positive
520,520,majelis hormat mahkamah konstitusi mkmk putus perkara duga langgar etik hakim konstitusi buntut putus mahkamah konstitusi mk nomor puuxxi kait batas usia caprescawapres selasa wib sore ,The Council of respect for the Constitutional Court of MKMK broke up the case suspected that the ethics of the Ethics of the Constitutional Judge in the aftermath of the Constitutional Court of the Constitutional Court Number PUUXXI Hooks the Age of the Candidate for the Presidential Candidate Tuesday WIB,0.0,neutral
521,521,janggal putus mk kait batas usia capres cawapres cabik mk akibat syahwat kuasa pamangibrancurang ,odd broken mk hooks the age limit of the vice presidential candidate chopped mk due to the lust of the power of Pamangibrancurang,-0.2305555555555555,negative
522,522,putus mk batas minimal usia caprescawapres ponakan anwar usman gibran rakabuming raka alias anak presiden jokowi maju cawapres damping prabowo subianto tiket mk boleh gibran calon usia muncul,Breaking up the minimum age limit of the presidential age of the presidential candidate Anwar Usman Gibran Rakabuming Raka alias President Jokowi's son advanced vice president damping Prabowo Subianto the MK ticket may be gibran candidate age emerged,0.4,positive
523,523,catatantj emang janggal putus mk kait batas usia caprescawapres pamangibrancurang,note the strange broke up mk hooks the age limit of the presidential candidate presidential candidate Pamangibrancu,-0.05,negative
524,524,pasal uud langgar putus mk mk sidang ulang batas usia caprescawapres gugat pakar hukum ugm ,Article Constitution Langgar Disconnect MK MK Re -Session Age Limits of Presidential Candidates for Presidential Expert UGM Legal Expert,0.2,positive
525,525,pakar hukum tata negara hardiansyah hamzah nilai perilaku ketua mahkamah konstitusi mk anwar usman kait putus batas usia caprescawapres kualifikasi langgar etik berat hukum berat backingannya pamangibrancurang ,Constitutional Law Expert Hardiansyah Hamzah Value of Behavior of the Chief Justice of the Constitutional Court of MK Anwar Usman Hook Decreased Age Limits of the Presidential Candidate for the Candidate Qualification Qualification Ethics LEGAL LEGAL LEGAL PAMANGIBRANCUGA,0.05,positive
526,526,mk sidang ulang putus batas usia caprescawapres ,MK Re -Session broke the age limit of the presidential candidate,0.0,neutral
527,527,bungherwin judul kadang tipu aju mohon sidang ulang putus mk batas usia capres cawapres sidang ulang nya tunggu putus mkmk ,"Bungherwin The title is sometimes tricky, please re -trial broke up the age limit of the vice presidential candidate.",0.0,neutral
528,528, janggal putus mk kait batas usia caprescawapres pamangibrancurang , odd to break up mk hooks the age limit of the Pamangibrancurang Presidential Candidate Candidate,-0.1666666666666666,negative
529,529,janggal mk kait putus batas usia caprescawapres arah curang kencing konstitusi pamangibrancurang ,odd mk hooks broken age limit of the vice presidential candidate in the direction of cheating the pamangibrancurang constitution,-0.2833333333333333,negative
530,530,putus mkmk batal putus mk syarat batas usia capres cawapres langgar konstitusi uud ,Disconnect MKMK Cancel Breaking MK Requirements for the age limit of the Presidential Candidate for the Constitution of the Constitution,0.0,neutral
531,531, janggal temu putus mk kait batas usia capres cawapres terus pamangibrancurang , The odd meeting is broken mk hook the age limit of the vice presidential candidate continues to pamangibrancurang,-0.2833333333333333,negative
532,532,pamangibrancurang janggal putus mk kait batas usia caprescawapres legal standing mohon mk ketat idola gibran rakabuming aku legal standingnya ,"PAMANGIBRANCUPUK is odd to break up the age limit of the Candidate for the Presidential Candidate Legal Standing, please MK MK Tight Idol Gibran Rakabuming I am Legal Standing",0.0136904761904761,positive
533,533,aan muba putus mk kait batas usia caprescawapres kontroversial pamangibrancurang,Aan Muba Disconnect MK Hook Age Limits of Pamangibrancurang Controversial Presidential Candidates,0.55,positive
534,534,pamangibrancurang survei charta politika dapat hasil dapat masyarakat duga penyalahgunaan wewenang putus mahkamah konstitusi mk putus mk kait atur batas usia caprescawapres tetap oktober ,Pamangibrancurang Charta Politica Survey Can Be Results Can Be Uridated Misuse of Authority of Decreased Constitutional Court MK Breaks Mk Hook Autur Age Limits of the Presidential Candidate Permanent October,-0.4,negative
535,535,ch chotimah ya janggal putus mk kait batas usia capres cawapres pamangibrancurang,"Ch Chotimah Yes, it's odd to break up for the age limit of the Pamangibrancurang vice presidential candidate",-0.1666666666666666,negative
536,536,aan muba emang kaya janggal putus mk kait batas usia caprescawapres pamangibrancurang ya,"Aan Muba is rich like broken up, but the age limit of the presidential candidate for the presidential candidate for the presidential candidate",-0.0125,negative
537,537,copot anwar usman kepala mk anwar usman pamangibrancurang putus batas usia capres cawapres sarat penting ,"Copot Anwar Usman, Head of MK Anwar Usman Pamangibrancurang, broke up the age limit of the Vice President's presidential candidate full of important",0.375,positive
538,538,aan muba telaah putus mk janggal nih kait batas usia capres cawapres pamangibrancurang,Aan Muba Telaah Disconnect MK is awkward,-0.6,negative
539,539,putus batas usia caprescawapres mk pengaruh langgar etik jalan pamangibrancurang ,Breaking up the age limit of the Presidential Candidate MK Effects of Ethics Ethics Jalan Pamangibrancurang,0.0,neutral
540,540,aan muba emang janggal putus mk kait batas usia caprescawapres pamangibrancurang,Aan Muba is strange to break up for the age limit of the Pamangibrancurang Presidential Candidate for Presidential Candidate,-0.05,negative
541,541,majelis hormat mahkamah konstitusi mkmk putus perkara duga langgar etik hakim konstitusi buntut putus mahkamah konstitusi mk nomor puuxxi kait batas usia caprescawapres pamangibrancurang ,The Council of respect for the Constitutional Court of MKMK broke up the case allegedly violated the ethics of the constitutional judge in the aftermath of the Constitutional Court of the Constitutional Court number PUUXXI Hooks the age limit of the Presidential Candidate for the Presidential Candidate Pamangibrancurang,-0.1,negative
542,542,proses sidang duga langgar etik hakim mk kait putus batas usia caprescawapres majelis hormat mahkamah konstitusi mkmk murni hukum pamangibrancurang tulis,"The trial process is suspected of violating the ethics of the judges of the Constitutional Court, the Age of the Candidate for the Presidential Candidate of the Presidential Council of the Constitutional Court",0.0,neutral
543,543,tanggap wowo proses sidang duga langgar etik hakim mk kait putus batas usia caprescawapres majelis hormat mahkamah konstitusi mkmk selasa ya ya pamangibrancurang ,"Response Wowo The trial process is suspected of violating the ethics of the judges of the Constitutional Court's hooks to break up the age limit of the Presidential Candidate of the Presidential Council of the Constitutional Court of the MKMK Tuesday, yes Pamangibrancurang",0.0,neutral
